Id,SalePrice
2735,143388.78553507014
2736,138242.5129804852
2737,107031.82446363475
2738,127672.14314603418
2739,154570.63855782113
2740,124141.51909992206
2741,126187.01651482607
2742,159129.39316240037
2743,149471.13937751154
2744,148730.1671943205
2745,151119.6914249235
2746,113538.82769526204
2747,163070.65533170247
2748,144798.61508112334
2749,139935.04189266908
2750,124773.03821816991
2751,122852.64490532604
2752,232286.2602050962
2753,163036.30004946023
2754,236042.47875672983
2755,144981.0166896895
2756,76578.7199115474
2757,71587.75317094705
2758,48750.61303839367
2759,156880.99361741406
2760,119986.54075587311
2761,136180.64478308757
2762,142891.87967803256
2763,187354.96348147202
2764,185083.955420754
2765,238157.8071246804
2766,142489.8692499729
2767,59415.8109584894
2768,105790.82592616067
2769,134456.4677985361
2770,158386.25356327588
2771,103155.58871932456
2772,110942.09262080974
2773,154022.93231329226
2774,137698.17085586276
2775,113572.24849072221
2776,162421.54838663075
2777,157420.80497817273
2778,127403.94531037743
2779,126490.46165140535
2780,119026.90840594665
2781,84693.52954755933
2782,99270.48745389527
2783,101836.46738729725
2784,115531.56657459261
2785,135969.44582195117
2786,32082.73330299795
2787,115212.80406271026
2788,55601.542377264734
2789,182519.4654575518
2790,84200.47420643785
2791,113275.96395311365
2792,35354.6738737649
2793,168302.09497587933
2794,97838.94581195171
2795,125240.56895910556
2796,86290.72229701496
2797,210105.63154619836
2798,105156.99510276329
2799,88402.60529463203
2800,93771.4826931475
2801,121291.74552291792
2802,133877.5916601805
2803,159266.8999985955
2804,147500.9222252545
2805,104971.62635955174
2806,86059.15450267127
2807,158939.7916243002
2808,130699.87103655233
2809,120192.64558132805
2810,122115.67770682744
2811,155529.00344040457
2812,155450.66137886394
2813,166407.9411256919
2814,159669.47372647302
2815,88495.15722208133
2816,226356.48998185495
2817,139607.54452658186
2818,127567.22566901965
2819,218233.0396795095
2820,137584.66964058476
2821,111159.73744444485
2822,201531.45547270574
2823,274988.5288779043
2824,162756.2314680665
2825,158078.7597097292
2826,122523.35481069007
2827,149508.41881676178
2828,269697.61403746565
2829,208671.6912640496
2830,240157.15436808407
2831,208086.73287324057
2832,248016.3638477214
2833,288447.6894992206
2834,229208.3951379632
2835,224616.5330515755
2836,205965.24352752246
2837,176364.06389397112
2838,134528.3687855008
2839,184868.80940222557
2840,191565.38100829275
2841,222779.96443686195
2842,236685.62898384643
2843,152478.78946716766
2844,164859.03274692674
2845,103623.34993588727
2846,220989.077620881
2847,188746.78674693152
2848,231619.58785343097
2849,220528.99156679682
2850,275772.86883644643
2851,241058.70551205144
2852,234230.8306631779
2853,243229.53652161328
2854,165803.54905234717
2855,226817.4619041418
2856,218285.82706697113
2857,204959.6956794338
2858,217543.04810096478
2859,132389.1583136615
2860,149819.27513795477
2861,152982.91015507004
2862,220526.11246759983
2863,138208.0557831614
2864,261133.29985669258
2865,150204.9120779908
2866,205183.55638913464
2867,65862.70412163364
2868,121755.45205170373
2869,130380.36978832746
2870,147139.15410856405
2871,87752.24047860614
2872,25443.983888111252
2873,107012.97454883158
2874,118368.21301905674
2875,144983.8577703554
2876,166256.12320390498
2877,135323.55880955482
2878,163947.3618651177
2879,125131.51064890568
2880,94245.05890032946
2881,146483.6180946442
2882,181375.52630818254
2883,191328.75046674788
2884,198047.37989726607
2885,169144.75017257183
2886,215215.0702258876
2887,105192.41668258532
2888,141409.82725983943
2889,41567.03643378324
2890,53737.73591653444
2891,154027.20363549583
2892,51752.92427611185
2893,79979.58136338086
2894,42085.093674412376
2895,294729.3532757589
2896,276681.27083309356
2897,187789.02249831907
2898,160086.60348892343
2899,239815.50884537722
2900,150771.55116125915
2901,226766.72147921732
2902,205650.53189007452
2903,308412.32953105425
2904,323686.3379187151
2905,89938.61487879249
2906,197632.8611863293
2907,117173.71448821589
2908,102739.06321607454
2909,149589.03381482718
2910,73933.32159565276
2911,83062.9715341999
2912,141782.94267817828
2913,86855.07812647289
2914,69558.63798589897
2915,72585.27866294605
2916,89196.0811531503
2917,159253.9996044625
2918,114075.53031928395
2919,231701.1727463654
